statefips,date,employment,spend_all,covid_severity,is_red_state,StayAtHome_Active,BizClosure_Active,SchoolClosure_Active,Red_State_Policy_Interaction
8,2020-12-20,-0.0958,-0.042685714285714285,400.14285714285717,0.0,0,0,0,0.0
9,2020-12-20,-0.0868,-0.018165714285714285,471.7142857142857,0.0,1,1,0,0.0
10,2020-12-20,-0.074,-0.008167142857142857,563.2857142857143,0.0,0,1,0,0.0
12,2020-12-20,-0.0722,-0.0388,340.14285714285717,1.0,0,0,0,0.0
13,2020-12-20,-0.0859,0.008777742857142858,396.85714285714283,0.0,0,0,0,0.0
15,2020-12-20,-0.267,0.028914285714285715,62.15714285714286,0.0,0,0,0,0.0
16,2020-12-20,0.0488,0.012414285714285715,512.5714285714286,1.0,0,0,0,0.0
17,2020-12-20,-0.117,-0.03434285714285714,442.0,0.0,0,0,0,0.0
18,2020-12-20,-0.0667,-0.0543,612.4285714285714,1.0,0,0,0,0.0
19,2020-12-20,-0.165,-0.10974285714285714,363.2857142857143,1.0,0,0,0,0.0
20,2020-12-20,-0.0719,-0.037028571428571425,517.4285714285714,1.0,0,0,0,0.0
21,2020-12-20,-0.104,0.012134285714285714,449.14285714285717,1.0,0,0,0,0.0
22,2020-12-20,-0.105,0.015388571428571429,380.57142857142856,1.0,0,0,0,0.0
23,2020-12-20,-0.0462,0.07869999999999999,217.42857142857142,0.0,0,0,0,0.0
24,2020-12-20,-0.0954,-0.0454,300.14285714285717,0.0,0,0,0,0.0
25,2020-12-20,-0.114,0.0016471428571428564,496.85714285714283,0.0,0,0,0,0.0
26,2020-12-20,-0.115,0.029,331.0,0.0,0,0,0,0.0
27,2020-12-20,-0.138,-0.06774285714285715,390.0,0.0,0,0,0,0.0
28,2020-12-20,0.0159,0.02123,501.0,1.0,1,0,0,1.0
29,2020-12-20,-0.0632,0.011232857142857143,404.57142857142856,1.0,0,0,0,0.0
30,2020-12-20,-0.0835,-0.12428571428571429,409.14285714285717,1.0,0,0,0,0.0
31,2020-12-20,-0.0701,-0.09158571428571428,420.14285714285717,1.0,0,0,0,0.0
32,2020-12-20,-0.137,-0.05445714285714286,577.8571428571429,0.0,0,0,0,0.0
33,2020-12-20,-0.102,0.03457142857142857,423.2857142857143,0.0,0,0,0,0.0
34,2020-12-20,-0.105,-0.020451871428571432,368.0,0.0,0,0,0,0.0
35,2020-12-20,-0.102,-0.05292857142857143,525.5714285714286,0.0,0,0,0,0.0
36,2020-12-20,-0.149,-0.013618571428571428,364.7142857142857,0.0,0,0,0,0.0
37,2020-12-20,-0.0697,-0.0429,404.2857142857143,1.0,0,0,0,0.0
38,2020-12-20,-0.157,-0.03472857142857143,347.57142857142856,1.0,0,0,0,0.0
39,2020-12-20,-0.0915,-0.011830285714285713,573.5714285714286,1.0,0,0,0,0.0
40,2020-12-20,-0.0877,-0.02103,562.2857142857143,1.0,0,0,0,0.0
41,2020-12-20,-0.129,-0.06342857142857143,215.42857142857142,0.0,0,0,0,0.0
42,2020-12-20,-0.0993,0.03226428571428571,548.7142857142857,0.0,0,0,0,0.0
44,2020-12-20,-0.154,-0.04475714285714286,719.4285714285714,0.0,0,0,0,0.0
45,2020-12-20,-0.0469,0.03975714285714286,408.14285714285717,1.0,0,0,0,0.0
46,2020-12-20,-0.0445,-0.16414285714285715,489.0,1.0,0,0,0,0.0
47,2020-12-20,-0.0613,0.01665714285714286,874.1428571428571,1.0,0,0,0,0.0
48,2020-12-20,-0.118,-0.01682857142857143,441.0,1.0,0,0,0,0.0
49,2020-12-20,-0.0438,-0.004581428571428571,556.2857142857143,1.0,0,0,0,0.0
50,2020-12-20,-0.126,0.08105714285714286,116.71428571428571,0.0,1,0,0,0.0
51,2020-12-20,-0.0814,-0.0473,294.85714285714283,0.0,1,0,0,0.0
53,2020-12-20,-0.142,-0.057485714285714286,251.14285714285714,0.0,0,0,0,0.0
54,2020-12-20,-0.177,0.030267142857142857,489.42857142857144,1.0,0,0,0,0.0
55,2020-12-20,-0.0821,-0.04825714285714285,442.0,0.0,0,0,0,0.0
56,2020-12-20,-0.0245,-0.03935714285714286,435.14285714285717,1.0,0,0,0,0.0
1,2020-12-27,-0.12,0.0101,542.1428571428571,1.0,0,0,0,0.0
2,2020-12-27,-0.0111,-0.007641571428571428,293.57142857142856,1.0,0,0,0,0.0
4,2020-12-27,-0.0752,-0.034491428571428576,588.4285714285714,0.0,0,0,0,0.0
5,2020-12-27,-0.0965,-0.05078571428571428,510.57142857142856,1.0,0,0,0,0.0
6,2020-12-27,-0.127,-0.11087142857142858,732.0,0.0,1,0,0,0.0
8,2020-12-27,-0.0939,-0.028724285714285713,320.14285714285717,0.0,0,0,0,0.0
9,2020-12-27,-0.0793,0.0013465714285714285,329.7142857142857,0.0,1,1,0,0.0
10,2020-12-27,-0.0561,-0.04962,454.0,0.0,0,1,0,0.0
12,2020-12-27,-0.0595,-0.017272857142857142,348.2857142857143,1.0,0,0,0,0.0
13,2020-12-27,-0.0763,0.033364285714285714,429.7142857142857,0.0,0,0,0,0.0
15,2020-12-27,-0.254,0.06898571428571429,63.785714285714285,0.0,0,0,0,0.0
16,2020-12-27,0.0753,0.046071428571428576,429.42857142857144,1.0,0,0,0,0.0
17,2020-12-27,-0.107,-0.010591428571428571,351.7142857142857,0.0,0,0,0,0.0
18,2020-12-27,-0.0689,-0.03176285714285714,520.7142857142857,1.0,0,0,0,0.0
19,2020-12-27,-0.174,-0.05417142857142857,326.0,1.0,0,0,0,0.0
20,2020-12-27,-0.0472,-0.010971428571428573,429.14285714285717,1.0,0,0,0,0.0
21,2020-12-27,-0.0876,0.04931428571428571,365.57142857142856,1.0,0,0,0,0.0
22,2020-12-27,-0.0973,0.06027142857142857,349.2857142857143,1.0,0,0,0,0.0
23,2020-12-27,-0.0331,0.08421428571428571,227.14285714285714,0.0,0,0,0,0.0
24,2020-12-27,-0.0858,-0.030185714285714284,270.57142857142856,0.0,0,0,0,0.0
25,2020-12-27,-0.103,0.026197142857142856,450.2857142857143,0.0,0,0,0,0.0
26,2020-12-27,-0.111,0.06207142857142857,226.57142857142858,0.0,0,0,0,0.0
27,2020-12-27,-0.136,-0.032671428571428573,258.0,0.0,0,0,0,0.0
28,2020-12-27,0.0721,0.08435714285714287,465.57142857142856,1.0,1,0,0,1.0
29,2020-12-27,-0.0558,0.03932857142857143,334.85714285714283,1.0,0,0,0,0.0
30,2020-12-27,-0.095,-0.12804285714285715,317.2857142857143,1.0,0,0,0,0.0
31,2020-12-27,-0.0813,-0.03584571428571429,348.2857142857143,1.0,0,0,0,0.0
32,2020-12-27,-0.127,-0.04221428571428571,485.85714285714283,0.0,0,0,0,0.0
33,2020-12-27,-0.0907,0.05272857142857142,349.14285714285717,0.0,0,0,0,0.0
34,2020-12-27,-0.101,0.008407142857142858,344.14285714285717,0.0,0,0,0,0.0
35,2020-12-27,-0.0936,-0.05652857142857143,425.2857142857143,0.0,0,0,0,0.0
36,2020-12-27,-0.142,0.011432857142857144,386.0,0.0,0,0,0,0.0
37,2020-12-27,-0.0541,-0.010452857142857142,379.42857142857144,1.0,0,0,0,0.0
38,2020-12-27,-0.158,0.016247142857142856,238.0,1.0,0,0,0,0.0
39,2020-12-27,-0.0787,0.0298,464.14285714285717,1.0,0,0,0,0.0
40,2020-12-27,-0.0835,0.037085714285714284,561.1428571428571,1.0,0,0,0,0.0
41,2020-12-27,-0.113,-0.050128571428571425,186.14285714285714,0.0,0,0,0,0.0
42,2020-12-27,-0.094,0.06455714285714285,466.0,0.0,0,0,0,0.0
44,2020-12-27,-0.149,-0.06324142857142857,479.0,0.0,0,0,0,0.0
45,2020-12-27,-0.0432,0.08131428571428571,402.57142857142856,1.0,0,0,0,0.0
46,2020-12-27,-0.122,-0.10887142857142858,361.57142857142856,1.0,0,0,0,0.0
47,2020-12-27,-0.0504,0.048557142857142854,786.5714285714286,1.0,0,0,0,0.0
48,2020-12-27,-0.11,-0.0010828571428571424,359.85714285714283,1.0,0,0,0,0.0
49,2020-12-27,-0.0238,0.024719857142857144,494.2857142857143,1.0,0,0,0,0.0
50,2020-12-27,-0.114,0.10492857142857144,100.98571428571428,0.0,1,0,0,0.0
51,2020-12-27,-0.0716,-0.019664285714285714,315.7142857142857,0.0,1,0,0,0.0
53,2020-12-27,-0.135,-0.03456285714285714,213.71428571428572,0.0,0,0,0,0.0
54,2020-12-27,-0.212,0.06377142857142858,496.0,1.0,0,0,0,0.0
55,2020-12-27,-0.0799,0.0009212857142857142,340.7142857142857,0.0,0,0,0,0.0
56,2020-12-27,-0.0144,-0.007821428571428571,335.2857142857143,1.0,0,0,0,0.0
1,2021-01-03,-0.13,-0.026430428571428573,481.85714285714283,1.0,0,0,0,0.0
2,2021-01-03,0.143,-0.010454285714285713,262.85714285714283,1.0,0,0,0,0.0
4,2021-01-03,-0.0649,-0.04991428571428571,617.1428571428571,0.0,0,0,0,0.0
5,2021-01-03,-0.128,-0.08444285714285714,512.8571428571429,1.0,0,0,0,0.0
6,2021-01-03,-0.127,-0.13328571428571429,682.8571428571429,0.0,1,0,0,0.0
8,2021-01-03,-0.0964,-0.0497,264.7142857142857,0.0,0,0,0,0.0
9,2021-01-03,-0.0755,-0.02063142857142857,402.57142857142856,0.0,1,1,0,0.0
10,2021-01-03,-0.0375,-0.07330428571428571,455.42857142857144,0.0,0,1,0,0.0
12,2021-01-03,-0.052,-0.04128571428571428,361.7142857142857,1.0,0,0,0,0.0
13,2021-01-03,-0.0734,-0.0024271428571428573,461.14285714285717,0.0,0,0,0,0.0
15,2021-01-03,-0.264,0.026642857142857142,56.357142857142854,0.0,0,0,0,0.0
16,2021-01-03,0.0698,0.012962857142857142,340.0,1.0,0,0,0,0.0
17,2021-01-03,-0.103,-0.041171428571428574,303.57142857142856,0.0,0,0,0,0.0
18,2021-01-03,-0.0869,-0.07152857142857143,438.85714285714283,1.0,0,0,0,0.0
19,2021-01-03,-0.218,-0.12512857142857142,267.7142857142857,1.0,0,0,0,0.0
20,2021-01-03,-0.0462,-0.040879571428571425,486.2857142857143,1.0,0,0,0,0.0
21,2021-01-03,-0.0772,0.024623,357.7142857142857,1.0,0,0,0,0.0
22,2021-01-03,-0.0954,0.030542857142857142,374.2857142857143,1.0,0,0,0,0.0
23,2021-01-03,-0.0231,0.0545,236.42857142857142,0.0,0,0,0,0.0
24,2021-01-03,-0.0797,-0.04661428571428571,274.2857142857143,0.0,0,0,0,0.0
25,2021-01-03,-0.0987,0.00708857142857143,471.2857142857143,0.0,0,0,0,0.0
26,2021-01-03,-0.113,0.024048571428571426,194.57142857142858,0.0,0,0,0,0.0
27,2021-01-03,-0.144,-0.06732857142857143,192.71428571428572,0.0,0,0,0,0.0
28,2021-01-03,0.0553,0.031735428571428574,460.7142857142857,1.0,1,0,0,1.0
29,2021-01-03,-0.0549,0.03081142857142857,312.57142857142856,1.0,0,0,0,0.0
30,2021-01-03,-0.145,-0.18214285714285713,243.71428571428572,1.0,0,0,0,0.0
31,2021-01-03,-0.11,-0.061728571428571424,328.7142857142857,1.0,0,0,0,0.0
32,2021-01-03,-0.12,-0.08811428571428571,422.85714285714283,0.0,0,0,0,0.0
33,2021-01-03,-0.0877,0.06346857142857143,366.14285714285717,0.0,0,0,0,0.0
34,2021-01-03,-0.107,-0.029287142857142855,319.85714285714283,0.0,0,0,0,0.0
35,2021-01-03,-0.0989,-0.09517142857142857,378.14285714285717,0.0,0,0,0,0.0
36,2021-01-03,-0.14,-0.01604142857142857,437.2857142857143,0.0,0,0,0,0.0
37,2021-01-03,-0.0464,-0.056171428571428574,397.7142857142857,1.0,0,0,0,0.0
38,2021-01-03,-0.18,-0.024481885714285716,197.0,1.0,0,0,0,0.0
39,2021-01-03,-0.0697,0.0029514285714285714,405.42857142857144,1.0,0,0,0,0.0
40,2021-01-03,-0.0833,0.007447142857142856,492.2857142857143,1.0,0,0,0,0.0
41,2021-01-03,-0.101,-0.08734285714285714,167.85714285714286,0.0,0,0,0,0.0
42,2021-01-03,-0.101,0.054599999999999996,396.14285714285717,0.0,0,0,0,0.0
44,2021-01-03,-0.146,-0.017757142857142857,544.4285714285714,0.0,0,0,0,0.0
45,2021-01-03,-0.0515,0.03239285714285715,445.14285714285717,1.0,0,0,0,0.0
46,2021-01-03,-0.311,-0.17585714285714285,309.2857142857143,1.0,0,0,0,0.0
47,2021-01-03,-0.0497,0.05411428571428572,572.4285714285714,1.0,0,0,0,0.0
48,2021-01-03,-0.106,-0.03217142857142857,383.42857142857144,1.0,0,0,0,0.0
49,2021-01-03,-0.00605,-0.013179999999999999,492.85714285714283,1.0,0,0,0,0.0
50,2021-01-03,-0.115,0.07318571428571428,103.51428571428572,0.0,1,0,0,0.0
51,2021-01-03,-0.0679,-0.06595714285714285,314.85714285714283,0.0,1,0,0,0.0
53,2021-01-03,-0.139,-0.058057142857142856,181.42857142857142,0.0,0,0,0,0.0
54,2021-01-03,-0.294,0.051128571428571426,486.2857142857143,1.0,0,0,0,0.0
55,2021-01-03,-0.0876,-0.04528571428571428,285.57142857142856,0.0,0,0,0,0.0
56,2021-01-03,-0.0193,-0.07007142857142858,276.42857142857144,1.0,0,0,0,0.0
1,2021-01-10,-0.122,0.07812571428571428,575.5714285714286,1.0,0,0,0,0.0
2,2021-01-10,0.135,0.0067752857142857155,319.14285714285717,1.0,0,0,0,0.0
4,2021-01-10,-0.0699,-0.010080714285714287,888.4285714285714,0.0,0,0,0,0.0
5,2021-01-10,-0.12,-0.04865714285714286,663.5714285714286,1.0,0,0,0,0.0
6,2021-01-10,-0.133,-0.08081428571428571,711.8571428571429,0.0,1,0,0,0.0
8,2021-01-10,-0.098,0.008651428571428572,329.0,0.0,0,0,0,0.0
9,2021-01-10,-0.0827,0.021327142857142857,454.0,0.0,1,1,0,0.0
10,2021-01-10,-0.0398,0.044832,545.8571428571429,0.0,0,1,0,0.0
12,2021-01-10,-0.0512,0.0029628571428571434,501.2857142857143,1.0,0,0,0,0.0
13,2021-01-10,-0.0734,0.048947142857142856,557.7142857142857,0.0,0,0,0,0.0
15,2021-01-10,-0.275,0.12181428571428572,79.34285714285714,0.0,0,0,0,0.0
16,2021-01-10,0.0622,0.06718571428571428,369.7142857142857,1.0,0,0,0,0.0
17,2021-01-10,-0.105,0.032999999999999995,370.14285714285717,0.0,0,0,0,0.0
18,2021-01-10,-0.0856,-0.022755714285714285,517.0,1.0,0,0,0,0.0
19,2021-01-10,-0.201,-0.04275714285714286,352.7142857142857,1.0,0,0,0,0.0
20,2021-01-10,-0.0423,0.04460714285714286,518.4285714285714,1.0,0,0,0,0.0
21,2021-01-10,-0.0738,0.13384285714285715,562.5714285714286,1.0,0,0,0,0.0
22,2021-01-10,-0.0981,0.07458714285714285,513.2857142857143,1.0,0,0,0,0.0
23,2021-01-10,-0.0268,0.17765714285714287,276.42857142857144,0.0,0,0,0,0.0
24,2021-01-10,-0.0836,0.02472857142857143,322.7142857142857,0.0,0,0,0,0.0
25,2021-01-10,-0.103,0.06892857142857142,573.8571428571429,0.0,0,0,0,0.0
26,2021-01-10,-0.112,0.10633428571428571,246.14285714285714,0.0,0,0,0,0.0
27,2021-01-10,-0.139,-0.002283714285714284,267.7142857142857,0.0,0,0,0,0.0
28,2021-01-10,0.0324,0.1277,531.5714285714286,1.0,1,0,0,1.0
29,2021-01-10,-0.0563,0.10022857142857143,377.2857142857143,1.0,0,0,0,0.0
30,2021-01-10,-0.143,-0.05148571428571429,316.2857142857143,1.0,0,0,0,0.0
31,2021-01-10,-0.11,0.031071428571428573,365.0,1.0,0,0,0,0.0
32,2021-01-10,-0.12,-0.03350142857142857,518.2857142857143,0.0,0,0,0,0.0
33,2021-01-10,-0.089,0.1144142857142857,407.0,0.0,0,0,0,0.0
34,2021-01-10,-0.108,0.06443285714285714,958.4285714285714,0.0,0,0,0,0.0
35,2021-01-10,-0.101,-0.04877142857142857,433.2857142857143,0.0,0,0,0,0.0
36,2021-01-10,-0.144,0.051671428571428576,531.2857142857143,0.0,0,0,0,0.0
37,2021-01-10,-0.0471,0.02315714285714286,517.5714285714286,1.0,0,0,0,0.0
38,2021-01-10,-0.173,0.07280142857142857,218.42857142857142,1.0,0,0,0,0.0
39,2021-01-10,-0.0685,0.07648857142857143,469.0,1.0,0,0,0,0.0
40,2021-01-10,-0.0814,0.10537142857142857,662.0,1.0,0,0,0,0.0
41,2021-01-10,-0.105,-0.04815571428571429,186.57142857142858,0.0,0,0,0,0.0
42,2021-01-10,-0.102,0.08372857142857142,425.2857142857143,0.0,0,0,0,0.0
44,2021-01-10,-0.148,-0.048499999999999995,799.8571428571429,0.0,0,0,0,0.0
45,2021-01-10,-0.0493,0.09997142857142857,616.4285714285714,1.0,0,0,0,0.0
46,2021-01-10,-0.293,-0.10214285714285713,340.7142857142857,1.0,0,0,0,0.0
47,2021-01-10,-0.0459,0.1438142857142857,688.0,1.0,0,0,0,0.0
48,2021-01-10,-0.106,0.02372857142857143,491.14285714285717,1.0,0,0,0,0.0
49,2021-01-10,-0.0117,0.02184,664.5714285714286,1.0,0,0,0,0.0
50,2021-01-10,-0.114,0.1657,158.85714285714286,0.0,1,0,0,0.0
51,2021-01-10,-0.0693,0.026157142857142855,388.57142857142856,0.0,1,0,0,0.0
53,2021-01-10,-0.141,-0.008563428571428573,251.42857142857142,0.0,0,0,0,0.0
54,2021-01-10,-0.295,0.15807142857142858,579.0,1.0,0,0,0,0.0
55,2021-01-10,-0.0863,0.02512714285714286,360.57142857142856,0.0,0,0,0,0.0
56,2021-01-10,-0.0189,0.05257142857142857,322.14285714285717,1.0,0,0,0,0.0
1,2021-01-17,-0.0964,0.1141857142857143,512.1428571428571,1.0,0,0,0,0.0
2,2021-01-17,-0.0342,0.03295714285714286,251.85714285714286,1.0,0,0,0,0.0
4,2021-01-17,-0.0816,0.007778571428571428,858.8571428571429,0.0,0,0,0,0.0
5,2021-01-17,-0.0592,0.08127142857142856,632.2857142857143,1.0,0,0,0,0.0
6,2021-01-17,-0.131,-0.06675714285714286,752.7142857142857,0.0,1,0,0,0.0
8,2021-01-17,-0.0889,0.019489714285714284,289.57142857142856,0.0,0,0,0,0.0
9,2021-01-17,-0.091,0.07671428571428572,524.8571428571429,0.0,1,1,0,0.0
10,2021-01-17,-0.0501,0.05961428571428572,536.0,0.0,0,1,0,0.0
12,2021-01-17,-0.0472,0.0251,479.42857142857144,1.0,0,0,0,0.0
13,2021-01-17,-0.0653,0.06522857142857143,608.8571428571429,0.0,0,0,0,0.0
15,2021-01-17,-0.263,0.17414285714285715,85.85714285714286,0.0,0,0,0,0.0
16,2021-01-17,0.0783,0.11161428571428571,347.14285714285717,1.0,0,0,0,0.0
17,2021-01-17,-0.0991,0.07894285714285713,351.57142857142856,0.0,0,0,0,0.0
18,2021-01-17,-0.0507,0.006125285714285714,483.42857142857144,1.0,0,0,0,0.0
19,2021-01-17,-0.11,0.02104285714285714,309.2857142857143,1.0,0,0,0,0.0
20,2021-01-17,-0.0101,0.10528571428571429,506.0,1.0,0,0,0,0.0
21,2021-01-17,-0.0645,0.17357142857142857,572.5714285714286,1.0,0,0,0,0.0
22,2021-01-17,-0.0929,0.10467142857142857,512.4285714285714,1.0,0,0,0,0.0
23,2021-01-17,-0.0358,0.2087142857142857,304.14285714285717,0.0,0,0,0,0.0
24,2021-01-17,-0.0864,0.046085714285714285,354.42857142857144,0.0,0,0,0,0.0
25,2021-01-17,-0.104,0.12058571428571428,607.5714285714286,0.0,0,0,0,0.0
26,2021-01-17,-0.0961,0.17414285714285715,217.0,0.0,0,0,0,0.0
27,2021-01-17,-0.109,0.03922857142857143,214.42857142857142,0.0,0,0,0,0.0
28,2021-01-17,0.0616,0.20142857142857143,504.2857142857143,1.0,1,0,0,1.0
29,2021-01-17,-0.0503,0.11285714285714286,432.57142857142856,1.0,0,0,0,0.0
30,2021-01-17,-0.0667,-0.0004452857142857143,316.42857142857144,1.0,0,0,0,0.0
31,2021-01-17,-0.0665,0.08751428571428573,324.57142857142856,1.0,0,0,0,0.0
32,2021-01-17,-0.12,-0.004098,496.7142857142857,0.0,0,0,0,0.0
33,2021-01-17,-0.0823,0.18014285714285713,384.7142857142857,0.0,0,0,0,0.0
34,2021-01-17,-0.0952,0.13128571428571428,495.85714285714283,0.0,0,0,0,0.0
35,2021-01-17,-0.0804,0.012942857142857143,414.85714285714283,0.0,0,0,0,0.0
36,2021-01-17,-0.143,0.1031,576.8571428571429,0.0,0,0,0,0.0
37,2021-01-17,-0.0422,0.024321142857142857,531.0,1.0,0,0,0,0.0
38,2021-01-17,-0.127,0.12128571428571429,170.57142857142858,1.0,0,0,0,0.0
39,2021-01-17,-0.0645,0.12971428571428573,462.57142857142856,1.0,0,0,0,0.0
40,2021-01-17,-0.0689,0.15771428571428572,702.2857142857143,1.0,0,0,0,0.0
41,2021-01-17,-0.112,-0.014755714285714287,197.42857142857142,0.0,0,0,0,0.0
42,2021-01-17,-0.0825,0.12614285714285714,425.2857142857143,0.0,0,0,0,0.0
44,2021-01-17,-0.15,0.014857142857142859,671.0,0.0,0,0,0,0.0
45,2021-01-17,-0.0268,0.11652857142857144,628.2857142857143,1.0,0,0,0,0.0
46,2021-01-17,-0.0472,-0.02791142857142857,280.57142857142856,1.0,0,0,0,0.0
47,2021-01-17,-0.0284,0.1867142857142857,579.2857142857143,1.0,0,0,0,0.0
48,2021-01-17,-0.0989,0.03462857142857143,544.2857142857143,1.0,0,0,0,0.0
49,2021-01-17,-0.0303,0.03458571428571429,625.1428571428571,1.0,0,0,0,0.0
50,2021-01-17,-0.0983,0.22414285714285714,186.14285714285714,0.0,1,0,0,0.0
51,2021-01-17,-0.065,0.053228571428571424,423.7142857142857,0.0,1,0,0,0.0
53,2021-01-17,-0.129,0.0028387142857142856,239.28571428571428,0.0,0,0,0,0.0
54,2021-01-17,-0.185,0.20442857142857143,510.7142857142857,1.0,0,0,0,0.0
55,2021-01-17,-0.0671,0.09154285714285715,356.85714285714283,0.0,0,0,0,0.0
56,2021-01-17,0.016,0.12757142857142859,412.85714285714283,1.0,0,0,0,0.0
1,2021-01-24,-0.0955,0.1427142857142857,382.42857142857144,1.0,0,0,0,0.0
2,2021-01-24,-0.0497,0.003082857142857142,206.14285714285714,1.0,0,0,0,0.0
4,2021-01-24,-0.0856,0.053099999999999994,671.8571428571429,0.0,0,0,0,0.0
5,2021-01-24,-0.05,0.14785714285714288,465.14285714285717,1.0,0,0,0,0.0
6,2021-01-24,-0.127,-0.030185714285714288,556.4285714285714,0.0,1,0,0,0.0
8,2021-01-24,-0.0835,0.04542857142857143,210.28571428571428,0.0,0,0,0,0.0
9,2021-01-24,-0.0897,0.11251428571428572,412.57142857142856,0.0,1,1,0,0.0
10,2021-01-24,-0.0471,0.12985714285714287,474.7142857142857,0.0,0,1,0,0.0
12,2021-01-24,-0.044,0.054014285714285716,385.7142857142857,1.0,0,0,0,0.0
13,2021-01-24,-0.0641,0.1069,506.57142857142856,0.0,0,0,0,0.0
15,2021-01-24,-0.26,0.16814285714285715,59.885714285714286,0.0,0,0,0,0.0
16,2021-01-24,0.083,0.12502857142857143,263.7142857142857,1.0,0,0,0,0.0
17,2021-01-24,-0.0972,0.0868,275.0,0.0,0,0,0,0.0
18,2021-01-24,-0.0436,0.03530571428571429,345.2857142857143,1.0,0,0,0,0.0
19,2021-01-24,-0.098,0.039,251.28571428571428,1.0,0,0,0,0.0
20,2021-01-24,-0.00407,0.12642857142857142,380.14285714285717,1.0,0,0,0,0.0
21,2021-01-24,-0.0596,0.16999999999999998,468.57142857142856,1.0,0,0,0,0.0
22,2021-01-24,-0.0878,0.12142857142857143,376.14285714285717,1.0,0,0,0,0.0
23,2021-01-24,-0.0367,0.18057142857142858,272.14285714285717,0.0,0,0,0,0.0
24,2021-01-24,-0.0855,0.07957142857142858,276.85714285714283,0.0,0,0,0,0.0
25,2021-01-24,-0.103,0.1444285714285714,469.57142857142856,0.0,0,0,0,0.0
26,2021-01-24,-0.0896,0.169,162.85714285714286,0.0,0,0,0,0.0
27,2021-01-24,-0.102,0.0845,160.28571428571428,0.0,0,0,0,0.0
28,2021-01-24,0.0709,0.2634285714285714,431.2857142857143,1.0,1,0,0,1.0
29,2021-01-24,-0.0517,0.1147142857142857,236.85714285714286,1.0,0,0,0,0.0
30,2021-01-24,-0.0574,0.0023542857142857146,238.14285714285714,1.0,0,0,0,0.0
31,2021-01-24,-0.0606,0.08834285714285714,283.85714285714283,1.0,0,0,0,0.0
32,2021-01-24,-0.116,0.04134285714285714,341.7142857142857,0.0,0,0,0,0.0
33,2021-01-24,-0.0822,0.16142857142857142,404.7142857142857,0.0,0,0,0,0.0
34,2021-01-24,-0.0923,0.15685714285714286,421.85714285714283,0.0,0,0,0,0.0
35,2021-01-24,-0.0743,0.048485714285714285,302.0,0.0,0,0,0,0.0
36,2021-01-24,-0.141,0.11510000000000001,510.42857142857144,0.0,0,0,0,0.0
37,2021-01-24,-0.0453,0.06722857142857143,440.7142857142857,1.0,0,0,0,0.0
38,2021-01-24,-0.124,0.12648571428571428,136.42857142857142,1.0,0,0,0,0.0
39,2021-01-24,-0.063,0.1480142857142857,354.14285714285717,1.0,0,0,0,0.0
40,2021-01-24,-0.0691,0.1372857142857143,486.0,1.0,0,0,0,0.0
41,2021-01-24,-0.112,0.05138571428571429,140.14285714285714,0.0,0,0,0,0.0
42,2021-01-24,-0.0789,0.12434285714285713,317.42857142857144,0.0,0,0,0,0.0
44,2021-01-24,-0.15,0.10151428571428571,488.14285714285717,0.0,0,0,0,0.0
45,2021-01-24,-0.0233,0.15685714285714286,641.5714285714286,1.0,0,0,0,0.0
46,2021-01-24,-0.0262,0.008435714285714286,210.14285714285714,1.0,0,0,0,0.0
47,2021-01-24,-0.0272,0.17485714285714285,383.85714285714283,1.0,0,0,0,0.0
48,2021-01-24,-0.0968,0.08191428571428572,470.0,1.0,0,0,0,0.0
49,2021-01-24,-0.0318,0.06875714285714286,439.57142857142856,1.0,0,0,0,0.0
50,2021-01-24,-0.0987,0.231,167.42857142857142,0.0,1,0,0,0.0
51,2021-01-24,-0.0655,0.08747142857142856,476.2857142857143,0.0,1,0,0,0.0
53,2021-01-24,-0.125,0.05342857142857143,164.14285714285714,0.0,0,0,0,0.0
54,2021-01-24,-0.165,0.178,397.85714285714283,1.0,0,0,0,0.0
55,2021-01-24,-0.0654,0.09805714285714286,255.57142857142858,0.0,0,0,0,0.0
56,2021-01-24,0.0299,0.11247142857142857,307.2857142857143,1.0,0,0,0,0.0
1,2021-01-31,-0.0939,0.041215714285714286,384.85714285714283,1.0,0,0,0,0.0
2,2021-01-31,-0.0477,-0.08619714285714286,159.28571428571428,1.0,0,0,0,0.0
4,2021-01-31,-0.0862,-0.030751428571428572,592.8571428571429,0.0,0,0,0,0.0
5,2021-01-31,-0.0467,0.03112142857142857,399.0,1.0,0,0,0,0.0
6,2021-01-31,-0.119,-0.07855714285714285,396.85714285714283,0.0,1,0,0,0.0
8,2021-01-31,-0.0782,-0.015867142857142857,183.14285714285714,0.0,0,0,0,0.0
9,2021-01-31,-0.0896,0.038905714285714287,356.42857142857144,0.0,1,1,0,0.0
10,2021-01-31,-0.0434,0.047214285714285716,400.85714285714283,0.0,0,1,0,0.0
12,2021-01-31,-0.0414,-0.011184285714285714,347.7142857142857,1.0,0,0,0,0.0
13,2021-01-31,-0.0638,0.03405142857142857,447.14285714285717,0.0,0,0,0,0.0
15,2021-01-31,-0.252,0.09631428571428571,54.6,0.0,0,0,0,0.0
16,2021-01-31,0.0864,0.04354285714285715,202.42857142857142,1.0,0,0,0,0.0
17,2021-01-31,-0.0947,0.01611142857142857,228.14285714285714,0.0,0,0,0,0.0
18,2021-01-31,-0.0404,-0.03495285714285714,268.42857142857144,1.0,0,0,0,0.0
