date,STATEFIP,COUNTYFIP,emp_incq1,Policy_DiD,covid_severity
2020-03-01,48,48135,-0.0030549999999999996,0,240.7741935483871
2020-03-01,48,48139,-0.0008500000000000035,0,240.7741935483871
2020-03-01,48,48141,-0.046575,0,240.7741935483871
2020-03-01,48,48157,-0.13695,0,240.7741935483871
2020-03-01,48,48167,-0.10797499999999999,0,240.7741935483871
2020-03-01,48,48183,-0.0445,0,240.7741935483871
2020-03-01,48,48187,-0.12972499999999998,0,240.7741935483871
2020-03-01,48,48189,-0.09985,0,240.7741935483871
2020-03-01,48,48201,-0.0687,0,240.7741935483871
2020-03-01,48,48209,-0.03298,0,240.7741935483871
2020-03-01,48,48215,-0.013895,0,240.7741935483871
2020-03-01,48,48227,-0.013199999999999996,0,240.7741935483871
2020-03-01,48,48231,-0.21382500000000002,0,240.7741935483871
2020-03-01,48,48245,-0.110825,0,240.7741935483871
2020-03-01,48,48251,-0.046875,0,240.7741935483871
2020-03-01,48,48253,0.166325,0,240.7741935483871
2020-03-01,48,48265,-0.16425,0,240.7741935483871
2020-03-01,48,48303,-0.023115,0,240.7741935483871
2020-03-01,48,48309,-0.14105,0,240.7741935483871
2020-03-01,48,48329,-0.051275,0,240.7741935483871
2020-03-01,48,48339,-0.116925,0,240.7741935483871
2020-03-01,48,48355,0.092915,0,240.7741935483871
2020-03-01,48,48367,-0.27625,0,240.7741935483871
2020-03-01,48,48397,-0.2835,0,240.7741935483871
2020-03-01,48,48423,-0.11085,0,240.7741935483871
2020-03-01,48,48439,-0.06303500000000001,0,240.7741935483871
2020-03-01,48,48441,0.0065249999999999996,0,240.7741935483871
2020-03-01,48,48451,-0.096725,0,240.7741935483871
2020-03-01,48,48453,-0.09509999999999999,0,240.7741935483871
2020-03-01,48,48469,-0.08245,0,240.7741935483871
2020-03-01,48,48471,-0.02586,0,240.7741935483871
2020-03-01,48,48479,-0.0526,0,240.7741935483871
2020-03-01,48,48491,-0.0529725,0,240.7741935483871
2020-03-01,49,49005,-0.399,0,0.3333333333333333
2020-03-01,49,49011,0.0052250000000000005,0,0.3333333333333333
2020-03-01,49,49035,-0.1627,0,0.3333333333333333
2020-03-01,49,49045,-0.195,0,0.3333333333333333
2020-03-01,49,49049,-0.19174999999999998,0,0.3333333333333333
2020-03-01,49,49053,-0.088575,0,0.3333333333333333
2020-03-01,49,49057,-0.015045,0,0.3333333333333333
2020-03-01,50,50007,-0.198025,0,6.4
2020-03-01,50,50015,-0.3676,0,6.4
2020-03-01,50,50021,-0.13592500000000002,0,6.4
2020-03-01,50,50025,-0.18362499999999998,0,6.4
2020-03-01,50,50027,-0.184725,0,6.4
2020-03-01,51,51003,-0.098425,0,1.4666666666666666
2020-03-01,51,51013,-0.1281,0,1.4666666666666666
2020-03-01,51,51015,-0.17825,0,1.4666666666666666
2020-03-01,51,51019,-0.018610500000000002,0,1.4666666666666666
2020-03-01,51,51041,-0.0816,0,1.4666666666666666
2020-03-01,51,51047,-0.1052,0,1.4666666666666666
2020-03-01,51,51059,-0.064595,0,1.4666666666666666
2020-03-01,51,51061,-0.076825,0,1.4666666666666666
2020-03-01,51,51069,-0.2405,0,1.4666666666666666
2020-03-01,51,51075,-0.16625,0,1.4666666666666666
2020-03-01,51,51085,-0.10037499999999999,0,1.4666666666666666
2020-03-01,51,51087,-0.125575,0,1.4666666666666666
2020-03-01,51,51093,0.0392,0,1.4666666666666666
2020-03-01,51,51095,-0.07965,0,1.4666666666666666
2020-03-01,51,51099,-0.5700000000000001,0,1.4666666666666666
2020-03-01,51,51101,-0.1205,0,1.4666666666666666
2020-03-01,51,51107,-0.1152,0,1.4666666666666666
2020-03-01,51,51119,-0.165725,0,1.4666666666666666
2020-03-01,51,51143,0.0066625,0,1.4666666666666666
2020-03-01,51,51153,-0.0232,0,1.4666666666666666
2020-03-01,51,51163,-0.0909,0,1.4666666666666666
2020-03-01,51,51165,0.017175,0,1.4666666666666666
2020-03-01,51,51177,-0.031974999999999996,0,1.4666666666666666
2020-03-01,51,51179,-0.0995,0,1.4666666666666666
2020-03-01,51,51510,-0.03691,0,1.4666666666666666
2020-03-01,51,51550,-0.155975,0,1.4666666666666666
2020-03-01,51,51610,-0.34875,0,1.4666666666666666
2020-03-01,51,51630,-0.16325,0,1.4666666666666666
2020-03-01,51,51650,-0.09515,0,1.4666666666666666
2020-03-01,51,51700,-0.20755,0,1.4666666666666666
2020-03-01,51,51710,-0.1785,0,1.4666666666666666
2020-03-01,51,51740,-0.13035,0,1.4666666666666666
2020-03-01,51,51760,-0.094685,0,1.4666666666666666
2020-03-01,51,51800,-0.0240725,0,1.4666666666666666
2020-03-01,51,51810,-0.1054,0,1.4666666666666666
2020-03-01,51,51840,-0.054224999999999995,0,1.4666666666666666
2020-03-01,53,53011,-0.1305,0,23.548387096774192
2020-03-01,53,53033,-0.14525,0,23.548387096774192
2020-03-01,53,53053,-0.25075,0,23.548387096774192
2020-03-01,53,53061,-0.2845,0,23.548387096774192
2020-03-01,54,54011,-0.10385,0,1.4838709677419355
2020-03-01,54,54039,-0.085425,0,1.4838709677419355
2020-03-01,54,54061,-0.61825,0,1.4838709677419355
2020-03-01,54,54069,-0.0836675,0,1.4838709677419355
2020-03-01,54,54099,-0.74725,0,1.4838709677419355
2020-03-01,54,54107,-0.0343525,0,1.4838709677419355
2020-03-01,55,55001,0.005624999999999998,0,15.954545454545455
2020-03-01,55,55005,-0.111675,0,15.954545454545455
2020-03-01,55,55009,-0.148725,0,15.954545454545455
2020-03-01,55,55025,-0.21975,0,15.954545454545455
2020-03-01,55,55027,-0.006215,0,15.954545454545455
2020-03-01,55,55029,-0.20005,0,15.954545454545455
2020-03-01,55,55039,-0.152425,0,15.954545454545455
2020-03-01,55,55043,-0.44425000000000003,0,15.954545454545455
2020-03-01,55,55055,-0.0792,0,15.954545454545455
2020-03-01,55,55059,-0.06675,0,15.954545454545455
2020-03-01,55,55071,0.09605,0,15.954545454545455
2020-03-01,55,55073,-0.1486,0,15.954545454545455
2020-03-01,55,55075,-0.084575,0,15.954545454545455
2020-03-01,55,55079,-0.071575,0,15.954545454545455
2020-03-01,55,55083,-0.123,0,15.954545454545455
2020-03-01,55,55087,-0.044879999999999996,0,15.954545454545455
2020-03-01,55,55089,-0.093375,0,15.954545454545455
2020-03-01,55,55093,-0.0519,0,15.954545454545455
2020-03-01,55,55101,0.019205,0,15.954545454545455
2020-03-01,55,55105,-0.194,0,15.954545454545455
2020-03-01,55,55109,-0.17309999999999998,0,15.954545454545455
2020-03-01,55,55117,-0.121925,0,15.954545454545455
2020-03-01,55,55127,-0.21275,0,15.954545454545455
2020-03-01,55,55131,-0.088975,0,15.954545454545455
2020-03-01,55,55133,-0.07705,0,15.954545454545455
2020-03-01,55,55139,-0.067025,0,15.954545454545455
2020-03-01,56,56001,0.0851475,0,0.8387096774193549
2020-04-01,1,1015,-0.7515000000000001,0,377.76666666666665
2020-04-01,1,1073,-0.469,0,377.76666666666665
2020-04-01,1,1077,-0.35775,0,377.76666666666665
2020-04-01,1,1089,-0.24,0,377.76666666666665
2020-04-01,1,1097,-0.22425,0,377.76666666666665
2020-04-01,1,1101,-0.328,0,377.76666666666665
2020-04-01,1,1103,-0.0264,0,377.76666666666665
2020-04-01,1,1113,-0.3675,0,377.76666666666665
2020-04-01,1,1115,-0.19344999999999998,0,377.76666666666665
2020-04-01,1,1117,-0.29,0,377.76666666666665
2020-04-01,1,1125,-0.1362,0,377.76666666666665
2020-04-01,2,2020,-0.6525,0,14.6
2020-04-01,4,4001,-0.173625,0,441.3666666666667
2020-04-01,4,4003,-0.219,0,441.3666666666667
2020-04-01,4,4005,-0.132225,0,441.3666666666667
2020-04-01,4,4013,-0.299,0,441.3666666666667
2020-04-01,4,4015,-0.15375,0,441.3666666666667
2020-04-01,4,4019,-0.31325000000000003,0,441.3666666666667
2020-04-01,4,4021,-0.3375,0,441.3666666666667
2020-04-01,4,4025,-0.18,0,441.3666666666667
2020-04-01,4,4027,-0.32,0,441.3666666666667
2020-04-01,5,5005,-0.79925,0,165.16666666666666
2020-04-01,5,5007,-0.38075000000000003,0,165.16666666666666
2020-04-01,5,5031,-0.43674999999999997,0,165.16666666666666
2020-04-01,5,5045,-0.1272,0,165.16666666666666
2020-04-01,5,5051,-0.3305,0,165.16666666666666
2020-04-01,5,5069,-0.3295,0,165.16666666666666
2020-04-01,5,5085,-0.472,0,165.16666666666666
2020-04-01,5,5113,0.03037,0,165.16666666666666
2020-04-01,5,5115,-0.1566775,0,165.16666666666666
2020-04-01,5,5119,-0.30925,0,165.16666666666666
2020-04-01,5,5143,-0.564,0,165.16666666666666
2020-04-01,5,5145,-0.01834,0,165.16666666666666
2020-04-01,5,5147,0.085325,0,165.16666666666666
2020-04-01,6,6001,-0.35425,0,4304.133333333333
2020-04-01,6,6013,-0.3845,0,4304.133333333333
2020-04-01,6,6017,-0.36025,0,4304.133333333333
2020-04-01,6,6019,-0.33075,0,4304.133333333333
2020-04-01,6,6029,-0.29774999999999996,0,4304.133333333333
2020-04-01,6,6037,-0.3175,0,4304.133333333333
2020-04-01,6,6039,-0.45699999999999996,0,4304.133333333333
2020-04-01,6,6041,-0.2565,0,4304.133333333333
2020-04-01,6,6053,-0.41125,0,4304.133333333333
2020-04-01,6,6055,-0.088375,0,4304.133333333333
2020-04-01,6,6059,-0.39925,0,4304.133333333333
2020-04-01,6,6061,-0.35575,0,4304.133333333333
2020-04-01,6,6065,-0.37175,0,4304.133333333333
2020-04-01,6,6067,-0.37875000000000003,0,4304.133333333333
2020-04-01,6,6071,-0.3135,0,4304.133333333333
2020-04-01,6,6073,-0.377,0,4304.133333333333
2020-04-01,6,6075,-0.2095,0,4304.133333333333
2020-04-01,6,6077,-0.4185,0,4304.133333333333
2020-04-01,6,6079,-0.43175,0,4304.133333333333
2020-04-01,6,6081,-0.23274999999999998,0,4304.133333333333
2020-04-01,6,6083,-0.36475,0,4304.133333333333
2020-04-01,6,6085,-0.26875,0,4304.133333333333
2020-04-01,6,6087,-0.33375,0,4304.133333333333
2020-04-01,6,6095,-0.442,0,4304.133333333333
2020-04-01,6,6097,-0.26675,0,4304.133333333333
2020-04-01,6,6099,-0.2675,0,4304.133333333333
2020-04-01,6,6107,-0.4985,0,4304.133333333333
2020-04-01,6,6111,-0.352,0,4304.133333333333
2020-04-01,6,6113,-0.5509999999999999,0,4304.133333333333
2020-04-01,8,8001,-0.2395,0,302.3666666666667
2020-04-01,8,8005,-0.25875000000000004,0,302.3666666666667
2020-04-01,8,8013,-0.40449999999999997,0,302.3666666666667
2020-04-01,8,8031,-0.3595,0,302.3666666666667
2020-04-01,8,8035,-0.41675,0,302.3666666666667
2020-04-01,8,8041,-0.299,0,302.3666666666667
2020-04-01,8,8059,-0.33525,0,302.3666666666667
2020-04-01,8,8069,-0.39849999999999997,0,302.3666666666667
2020-04-01,8,8097,-0.5045,0,302.3666666666667
2020-04-01,8,8123,-0.306,0,302.3666666666667
2020-04-01,9,9001,-0.40249999999999997,0,863.8333333333334
2020-04-01,9,9003,-0.38825,0,863.8333333333334
2020-04-01,9,9005,-0.46025000000000005,0,863.8333333333334
2020-04-01,9,9007,-0.46425,0,863.8333333333334
2020-04-01,9,9009,-0.38025,0,863.8333333333334
2020-04-01,9,9011,-0.36625,0,863.8333333333334
2020-04-01,9,9013,-0.5485,0,863.8333333333334
2020-04-01,9,9015,-0.49575,0,863.8333333333334
2020-04-01,10,10001,-0.5102500000000001,0,188.63333333333333
2020-04-01,10,10003,-0.38175,0,188.63333333333333
2020-04-01,10,10005,-0.3815,0,188.63333333333333
2020-04-01,11,11001,-0.291,0,296.76666666666665
2020-04-01,12,12001,-0.4,0,2379.133333333333
2020-04-01,12,12005,-0.2235,0,2379.133333333333
2020-04-01,12,12009,-0.245,0,2379.133333333333
2020-04-01,12,12011,-0.38125,0,2379.133333333333
2020-04-01,12,12015,-0.30675,0,2379.133333333333
2020-04-01,12,12017,-0.137575,0,2379.133333333333
2020-04-01,12,12019,-0.256,0,2379.133333333333
2020-04-01,12,12021,-0.4,0,2379.133333333333
2020-04-01,12,12031,-0.41525,0,2379.133333333333
2020-04-01,12,12033,-0.24125000000000002,0,2379.133333333333
2020-04-01,12,12035,-0.26675,0,2379.133333333333
2020-04-01,12,12051,-0.062425,0,2379.133333333333
2020-04-01,12,12053,-0.2475,0,2379.133333333333
2020-04-01,12,12055,-0.274,0,2379.133333333333
2020-04-01,12,12057,-0.27875,0,2379.133333333333
2020-04-01,12,12061,-0.25875,0,2379.133333333333
2020-04-01,12,12069,-0.2635,0,2379.133333333333
2020-04-01,12,12071,-0.29625,0,2379.133333333333
2020-04-01,12,12073,-0.21625,0,2379.133333333333
2020-04-01,12,12081,-0.251,0,2379.133333333333
2020-04-01,12,12083,-0.14575,0,2379.133333333333
2020-04-01,12,12085,-0.33925,0,2379.133333333333
2020-04-01,12,12086,-0.25875000000000004,0,2379.133333333333
2020-04-01,12,12087,-0.377,0,2379.133333333333
2020-04-01,12,12089,-0.1995,0,2379.133333333333
2020-04-01,12,12091,-0.33999999999999997,0,2379.133333333333
2020-04-01,12,12093,-0.2735,0,2379.133333333333
2020-04-01,12,12095,-0.34175,0,2379.133333333333
2020-04-01,12,12097,-0.266,0,2379.133333333333
2020-04-01,12,12099,-0.24975000000000003,0,2379.133333333333
2020-04-01,12,12101,-0.33275,0,2379.133333333333
2020-04-01,12,12103,-0.323,0,2379.133333333333
2020-04-01,12,12105,-0.22425,0,2379.133333333333
2020-04-01,12,12107,-0.31074999999999997,0,2379.133333333333
2020-04-01,12,12109,-0.25925,0,2379.133333333333
2020-04-01,12,12111,-0.3555,0,2379.133333333333
2020-04-01,12,12113,-0.1845,0,2379.133333333333
2020-04-01,12,12115,-0.30325,0,2379.133333333333
2020-04-01,12,12117,-0.35650000000000004,0,2379.133333333333
2020-04-01,12,12127,-0.24,0,2379.133333333333
2020-04-01,12,12131,-0.391,0,2379.133333333333
2020-04-01,13,13015,-0.21625,0,1664.6
2020-04-01,13,13021,-0.13325,0,1664.6
2020-04-01,13,13045,-0.20325,0,1664.6
2020-04-01,13,13051,-0.31625000000000003,0,1664.6
2020-04-01,13,13057,-0.1296,0,1664.6
2020-04-01,13,13059,-0.5625,0,1664.6
2020-04-01,13,13063,-0.23725000000000002,0,1664.6
2020-04-01,13,13067,-0.39075,0,1664.6
2020-04-01,13,13073,-0.48425000000000007,0,1664.6
2020-04-01,13,13077,-0.3615,0,1664.6
2020-04-01,13,13089,-0.3365,0,1664.6
2020-04-01,13,13097,-0.53875,0,1664.6
2020-04-01,13,13113,-0.39225,0,1664.6
2020-04-01,13,13115,-0.06180000000000001,0,1664.6
2020-04-01,13,13117,-0.34425,0,1664.6
2020-04-01,13,13121,-0.44975,0,1664.6
2020-04-01,13,13127,-0.174225,0,1664.6
2020-04-01,13,13135,-0.213,0,1664.6
2020-04-01,13,13139,-0.25175000000000003,0,1664.6
2020-04-01,13,13151,-0.389,0,1664.6
2020-04-01,13,13153,-0.131925,0,1664.6
2020-04-01,13,13187,-0.65025,0,1664.6
2020-04-01,13,13215,-0.140175,0,1664.6
2020-04-01,13,13217,-0.175,0,1664.6
2020-04-01,13,13219,-0.55825,0,1664.6
2020-04-01,13,13223,-0.203,0,1664.6
2020-04-01,13,13237,-0.87375,0,1664.6
2020-04-01,13,13245,0.18725000000000003,0,1664.6
2020-04-01,13,13247,-0.47550000000000003,0,1664.6
2020-04-01,13,13257,-0.402,0,1664.6
2020-04-01,13,13275,-0.22525,0,1664.6
2020-04-01,13,13297,-0.36125,0,1664.6
2020-04-01,15,15003,-0.493,0,26.466666666666665
2020-04-01,16,16001,-0.35075,0,55.03333333333333
2020-04-01,16,16069,-0.18232500000000001,0,55.03333333333333
2020-04-01,17,17019,-0.31,0,1317.7666666666667
2020-04-01,17,17031,-0.33849999999999997,0,1317.7666666666667
2020-04-01,17,17043,-0.32625000000000004,0,1317.7666666666667
2020-04-01,17,17049,-0.64875,0,1317.7666666666667
2020-04-01,17,17057,-0.638,0,1317.7666666666667
2020-04-01,17,17089,-0.36,0,1317.7666666666667
2020-04-01,17,17097,-0.37675000000000003,0,1317.7666666666667
2020-04-01,17,17111,-0.29125,0,1317.7666666666667
2020-04-01,17,17119,-0.1805,0,1317.7666666666667
2020-04-01,17,17163,-0.3715,0,1317.7666666666667
2020-04-01,17,17167,-0.13015,0,1317.7666666666667
2020-04-01,17,17197,-0.42625,0,1317.7666666666667
2020-04-01,18,18001,-0.2255,0,888.5666666666667
2020-04-01,18,18003,-0.313,0,888.5666666666667
2020-04-01,18,18005,-0.34775,0,888.5666666666667
2020-04-01,18,18011,-0.348,0,888.5666666666667
2020-04-01,18,18035,-0.113625,0,888.5666666666667
2020-04-01,18,18039,-0.34525,0,888.5666666666667
2020-04-01,18,18043,-0.153,0,888.5666666666667
2020-04-01,18,18057,-0.388,0,888.5666666666667
2020-04-01,18,18067,-0.6155,0,888.5666666666667
2020-04-01,18,18071,-0.47275,0,888.5666666666667
2020-04-01,18,18089,-0.326,0,888.5666666666667
2020-04-01,18,18091,-0.1625,0,888.5666666666667
2020-04-01,18,18095,-0.524,0,888.5666666666667
2020-04-01,18,18097,-0.31375000000000003,0,888.5666666666667
2020-04-01,18,18105,-0.47625,0,888.5666666666667
2020-04-01,18,18109,-0.355,0,888.5666666666667
2020-04-01,18,18127,-0.36675,0,888.5666666666667
2020-04-01,18,18141,-0.3885,0,888.5666666666667
2020-04-01,18,18163,-0.12375,0,888.5666666666667
2020-04-01,18,18169,-0.7222500000000001,0,888.5666666666667
2020-04-01,18,18179,-0.84875,0,888.5666666666667
2020-04-01,19,19113,-0.236,0,134.0
2020-04-01,19,19153,-0.34475,0,134.0
2020-04-01,19,19155,-0.24075,0,134.0
2020-04-01,20,20091,-0.36425,0,153.0
2020-04-01,20,20131,-0.14200000000000002,0,153.0
2020-04-01,20,20177,-0.60275,0,153.0
2020-04-01,20,20209,-0.0844,0,153.0
2020-04-01,21,21015,-0.315,0,373.7
2020-04-01,21,21037,-0.7945,0,373.7
2020-04-01,21,21049,-0.06845,0,373.7
2020-04-01,21,21067,-0.4105,0,373.7
2020-04-01,21,21073,-0.25025,0,373.7
2020-04-01,21,21101,-0.32875,0,373.7
2020-04-01,21,21111,-0.34199999999999997,0,373.7
2020-04-01,21,21113,-0.393,0,373.7
2020-04-01,21,21117,-0.23424999999999999,0,373.7
2020-04-01,21,21125,-0.53775,0,373.7
2020-04-01,21,21151,-0.224,0,373.7
2020-04-01,21,21161,-0.11649999999999999,0,373.7
2020-04-01,21,21185,-0.306,0,373.7
2020-04-01,21,21199,-0.3895,0,373.7
2020-04-01,21,21209,-0.35075,0,373.7
2020-04-01,21,21211,-0.07705000000000001,0,373.7
2020-04-01,21,21227,-0.2675,0,373.7
2020-04-01,21,21235,-0.47450000000000003,0,373.7
2020-04-01,22,22005,-0.26525,0,1932.1666666666667
2020-04-01,22,22017,-0.2575,0,1932.1666666666667
2020-04-01,22,22019,-0.32175,0,1932.1666666666667
2020-04-01,22,22033,-0.3065,0,1932.1666666666667
2020-04-01,22,22047,-0.1355,0,1932.1666666666667
2020-04-01,22,22051,-0.366,0,1932.1666666666667
2020-04-01,22,22055,-0.28300000000000003,0,1932.1666666666667
2020-04-01,22,22057,-0.255,0,1932.1666666666667
2020-04-01,22,22071,-0.39875,0,1932.1666666666667
2020-04-01,22,22073,-0.112,0,1932.1666666666667
2020-04-01,22,22075,-0.2061,0,1932.1666666666667
2020-04-01,22,22079,-0.2555,0,1932.1666666666667
2020-04-01,22,22087,-0.37575000000000003,0,1932.1666666666667
2020-04-01,22,22089,-0.20375000000000001,0,1932.1666666666667
2020-04-01,22,22093,-0.1495,0,1932.1666666666667
2020-04-01,22,22095,-0.115225,0,1932.1666666666667
2020-04-01,22,22103,-0.431,0,1932.1666666666667
2020-04-01,22,22105,-0.116425,0,1932.1666666666667
2020-04-01,22,22109,-0.1455,0,1932.1666666666667
2020-04-01,22,22117,-0.168,0,1932.1666666666667
2020-04-01,22,22121,-0.5365,0,1932.1666666666667
2020-04-01,22,22125,-0.20025,0,1932.1666666666667
2020-04-01,23,23001,-0.36824999999999997,0,81.4
2020-04-01,23,23005,-0.43325,0,81.4
2020-04-01,23,23007,-0.5822499999999999,0,81.4
2020-04-01,23,23011,-0.33475,0,81.4
2020-04-01,23,23017,-0.45925,0,81.4
2020-04-01,23,23019,-0.47525,0,81.4
2020-04-01,23,23031,-0.43925000000000003,0,81.4
2020-04-01,24,24003,-0.446,0,731.4666666666667
2020-04-01,24,24005,-0.358,0,731.4666666666667
2020-04-01,24,24009,-0.40349999999999997,0,731.4666666666667
2020-04-01,24,24013,-0.28775,0,731.4666666666667
2020-04-01,24,24015,-0.56075,0,731.4666666666667
2020-04-01,24,24017,-0.45,0,731.4666666666667
2020-04-01,24,24021,-0.43625,0,731.4666666666667
2020-04-01,24,24025,-0.39225,0,731.4666666666667
2020-04-01,24,24027,-0.4735,0,731.4666666666667
2020-04-01,24,24031,-0.30675,0,731.4666666666667
2020-04-01,24,24033,-0.3085,0,731.4666666666667
2020-04-01,24,24037,-0.49874999999999997,0,731.4666666666667
2020-04-01,24,24041,-0.037475,0,731.4666666666667
2020-04-01,24,24043,-0.2915,0,731.4666666666667
2020-04-01,24,24045,-0.33499999999999996,0,731.4666666666667
2020-04-01,24,24047,-0.6677500000000001,0,731.4666666666667
2020-04-01,24,24510,-0.41625,0,731.4666666666667
2020-04-01,25,25001,-0.40075,0,1488.0333333333333
2020-04-01,25,25003,-0.60625,0,1488.0333333333333
2020-04-01,25,25005,-0.48550000000000004,0,1488.0333333333333
2020-04-01,25,25009,-0.40349999999999997,0,1488.0333333333333
2020-04-01,25,25013,-0.44225000000000003,0,1488.0333333333333
2020-04-01,25,25015,-0.523,0,1488.0333333333333
2020-04-01,25,25017,-0.41325,0,1488.0333333333333
2020-04-01,25,25021,-0.4195,0,1488.0333333333333
2020-04-01,25,25023,-0.5445,0,1488.0333333333333
2020-04-01,25,25025,-0.44125000000000003,0,1488.0333333333333
2020-04-01,25,25027,-0.438,0,1488.0333333333333
2020-04-01,26,26005,-0.437,0,2915.5
2020-04-01,26,26017,-0.41100000000000003,0,2915.5
2020-04-01,26,26021,-0.3075,0,2915.5
2020-04-01,26,26025,-0.383,0,2915.5
2020-04-01,26,26043,-0.3025,0,2915.5
2020-04-01,26,26045,-0.44775000000000004,0,2915.5
2020-04-01,26,26061,-0.37625000000000003,0,2915.5
2020-04-01,26,26065,-0.4385,0,2915.5
2020-04-01,26,26075,-0.46275,0,2915.5
2020-04-01,26,26077,-0.534,0,2915.5
2020-04-01,26,26081,-0.3845,0,2915.5
2020-04-01,26,26087,-0.5197499999999999,0,2915.5
2020-04-01,26,26091,-0.36225,0,2915.5
2020-04-01,26,26093,-0.6085,0,2915.5
2020-04-01,26,26099,-0.513,0,2915.5
2020-04-01,26,26111,-0.433,0,2915.5
2020-04-01,26,26115,-0.4225,0,2915.5
2020-04-01,26,26121,-0.51425,0,2915.5
2020-04-01,26,26125,-0.47725,0,2915.5
2020-04-01,26,26139,-0.40375,0,2915.5
2020-04-01,26,26145,-0.42375,0,2915.5
2020-04-01,26,26147,-0.47775,0,2915.5
2020-04-01,26,26149,-0.63975,0,2915.5
2020-04-01,26,26151,-0.24000000000000002,0,2915.5
2020-04-01,26,26155,-0.32775,0,2915.5
2020-04-01,26,26157,-0.6585,0,2915.5
2020-04-01,26,26159,-0.51825,0,2915.5
2020-04-01,26,26161,-0.48825,0,2915.5
2020-04-01,26,26163,-0.5055000000000001,0,2915.5
2020-04-01,27,27003,-0.3,0,227.4
2020-04-01,27,27019,-0.5469999999999999,0,227.4
2020-04-01,27,27037,-0.439,0,227.4
2020-04-01,27,27041,-0.382,0,227.4
2020-04-01,27,27053,-0.46699999999999997,0,227.4
2020-04-01,27,27123,-0.362,0,227.4
2020-04-01,27,27139,-0.615,0,227.4
2020-04-01,27,27163,-0.4695,0,227.4
2020-04-01,27,27171,-0.5335000000000001,0,227.4
2020-04-01,28,28003,-0.013675,0,353.26666666666665
2020-04-01,28,28033,-0.0821,0,353.26666666666665
2020-04-01,28,28049,-0.093775,0,353.26666666666665
2020-04-01,28,28073,-0.169,0,353.26666666666665
2020-04-01,28,28109,-0.2235,0,353.26666666666665
2020-04-01,28,28121,-0.4405,0,353.26666666666665
2020-04-01,29,29019,-0.27175,0,582.1333333333333
2020-04-01,29,29021,-0.18375,0,582.1333333333333
2020-04-01,29,29037,-0.23225,0,582.1333333333333
2020-04-01,29,29047,-0.38175000000000003,0,582.1333333333333
2020-04-01,29,29051,-0.2785,0,582.1333333333333
2020-04-01,29,29077,-0.2965,0,582.1333333333333
2020-04-01,29,29095,-0.201,0,582.1333333333333
2020-04-01,29,29099,-0.34825,0,582.1333333333333
2020-04-01,29,29165,-0.38875,0,582.1333333333333
2020-04-01,29,29183,-0.34025,0,582.1333333333333
2020-04-01,29,29189,-0.267,0,582.1333333333333
2020-04-01,29,29510,-0.4295,0,582.1333333333333
2020-04-01,30,30031,-0.29175,0,36.1
2020-04-01,31,31053,-0.307,0,196.26666666666668
2020-04-01,31,31055,-0.268,0,196.26666666666668
2020-04-01,31,31109,-0.32775,0,196.26666666666668
2020-04-01,31,31153,-0.439,0,196.26666666666668
2020-04-01,31,31177,-0.31825000000000003,0,196.26666666666668
2020-04-01,32,32003,-0.51925,0,738.4666666666667
2020-04-01,32,32019,-0.48775,0,738.4666666666667
2020-04-01,32,32031,-0.27849999999999997,0,738.4666666666667
2020-04-01,33,33001,-0.52425,0,81.13333333333334
2020-04-01,33,33003,-0.59075,0,81.13333333333334
2020-04-01,33,33005,-0.36124999999999996,0,81.13333333333334
2020-04-01,33,33009,-0.5447500000000001,0,81.13333333333334
2020-04-01,33,33011,-0.47575,0,81.13333333333334
2020-04-01,33,33013,-0.39375,0,81.13333333333334
2020-04-01,33,33015,-0.46599999999999997,0,81.13333333333334
2020-04-01,33,33017,-0.364,0,81.13333333333334
2020-04-01,34,34001,-0.48425,0,1904.6333333333334
2020-04-01,34,34003,-0.42775,0,1904.6333333333334
2020-04-01,34,34005,-0.47525,0,1904.6333333333334
2020-04-01,34,34007,-0.43525,0,1904.6333333333334
2020-04-01,34,34009,-0.45475,0,1904.6333333333334
2020-04-01,34,34011,-0.35825,0,1904.6333333333334
2020-04-01,34,34013,-0.4555,0,1904.6333333333334
2020-04-01,34,34015,-0.48875,0,1904.6333333333334
2020-04-01,34,34017,-0.39475,0,1904.6333333333334
2020-04-01,34,34019,-0.37275,0,1904.6333333333334
2020-04-01,34,34021,-0.4455,0,1904.6333333333334
2020-04-01,34,34023,-0.398,0,1904.6333333333334
2020-04-01,34,34025,-0.39475,0,1904.6333333333334
2020-04-01,34,34027,-0.46525,0,1904.6333333333334
2020-04-01,34,34029,-0.4835,0,1904.6333333333334
2020-04-01,34,34031,-0.46299999999999997,0,1904.6333333333334
2020-04-01,34,34033,-0.5545,0,1904.6333333333334
2020-04-01,34,34035,-0.4265,0,1904.6333333333334
2020-04-01,34,34037,-0.5675,0,1904.6333333333334
2020-04-01,34,34039,-0.3775,0,1904.6333333333334
2020-04-01,34,34041,-0.4105,0,1904.6333333333334
2020-04-01,35,35001,-0.354,0,102.06666666666666
2020-04-01,35,35031,-0.06935,0,102.06666666666666
2020-04-01,35,35043,-0.19469999999999998,0,102.06666666666666
2020-04-01,35,35049,-0.40575,0,102.06666666666666
2020-04-01,36,36001,-0.425,0,11886.933333333332
2020-04-01,36,36003,-0.35075,0,11886.933333333332
2020-04-01,36,36005,-0.29725,0,11886.933333333332
2020-04-01,36,36007,-0.49875,0,11886.933333333332
2020-04-01,36,36009,-0.4295,0,11886.933333333332
